season,week,id,name,pos,team,points,opponent
2011,11,00-0027057,B.Tate,WR,CIN,0.0,BAL
2011,11,00-0028043,R.Helu,RB,OAK,3.8,MIN
2011,11,00-0027215,L.Paulsen,TE,WAS,1.7,DAL
2011,11,00-0021678,T.Romo,QB,DAL,23.48,WAS
2011,11,00-0028009,D.Murray,RB,PHI,10.5,NYG
2011,11,00-0026201,M.Bennett,TE,CHI,3.1,SD
2011,11,00-0027139,J.Phillips,TE,SD,0.9,CHI
2011,11,00-0022127,J.Witten,TE,DAL,14.5,WAS
2011,11,00-0027902,D.Bryant,WR,DAL,12.8,WAS
2011,11,00-0026498,M.Stafford,QB,DET,33.6,CAR
2011,11,00-0026996,B.Pettigrew,TE,DET,9.7,CAR
2011,11,00-0025389,C.Johnson,WR,DET,8.9,CAR
2011,11,00-0027939,C.Newton,QB,CAR,30.9,DET
2011,11,00-0026153,J.Stewart,RB,CAR,10.9,DET
2011,11,00-0020337,S.Smith,WR,BAL,10.6,CIN
2011,11,00-0024242,D.Williams,RB,PIT,10.5,
2011,11,00-0027681,B.LaFell,WR,NE,5.1,KC
2011,11,00-0025418,G.Olsen,TE,CAR,2.3,DET
2011,11,00-0027583,R.Brockel,TE,CAR,0.5,DET
2011,11,00-0023459,A.Rodgers,QB,GB,26.76,TB
2011,11,00-0027791,J.Starks,RB,GB,9.1,TB
2011,11,00-0026176,J.Nelson,WR,GB,24.3,TB
2011,11,00-0024267,G.Jennings,WR,MIA,0.6,BUF
2011,11,00-0028002,R.Cobb,WR,GB,1.1,TB
2011,11,00-0027654,A.Benn,WR,JAC,8.4,CLE
2011,11,00-0027325,L.Blount,RB,NE,17.3,KC
2011,11,00-0028042,L.Stocker,TE,TB,0.1,GB
2011,11,00-0023436,Alex Smith,QB,KC,20.38,NE
2011,11,00-0023500,F.Gore,RB,IND,9.4,
2011,11,00-0027772,A.Dixon,RB,BUF,3.2,MIA
2011,11,00-0024221,V.Davis,TE,SF,12.7,ARI
2011,11,00-0026986,M.Crabtree,WR,OAK,12.0,MIN
2011,11,00-0027608,K.Williams,WR,DEN,11.4,NYJ
2011,11,00-0025396,T.Ginn,WR,CAR,0.0,DET
2011,11,00-0027691,A.Roberts,WR,WAS,5.1,DAL
2011,11,00-0022921,L.Fitzgerald,WR,ARI,10.1,SF
2011,11,00-0027854,S.Bradford,QB,PHI,7.24,NYG
2011,11,00-0027985,L.Kendricks,TE,STL,2.1,SEA
2011,11,00-0026937,B.Gibson,WR,NE,3.7,KC
2011,11,00-0024279,T.Jackson,QB,SEA,10.92,STL
2011,11,00-0025399,M.Lynch,RB,SEA,14.9,STL
2011,11,00-0026373,J.Forsett,RB,BAL,9.3,CIN
2011,11,00-0028434,D.Baldwin,WR,SEA,6.0,STL
2011,11,00-0027891,G.Tate,WR,DET,1.6,CAR
2011,11,00-0024226,J.Cutler,QB,CHI,26.54,SD
2011,11,00-0026184,M.Forte,RB,CHI,8.3,SD
2011,11,00-0025464,M.Spaeth,TE,PIT,1.3,
2011,11,00-0026298,K.Davis,TE,NYJ,6.4,DEN
2011,11,00-0024272,D.Hester,WR,ATL,0.0,TEN
2011,11,00-0022942,P.Rivers,QB,SD,19.2,CHI
2011,11,00-0027864,R.Mathews,RB,PHI,3.1,NYG
2011,11,00-0021547,A.Gates,TE,SD,12.3,CHI
2011,11,00-0023496,V.Jackson,WR,TB,22.5,GB
2011,11,00-0022803,E.Manning,QB,NYG,12.56,PHI
2011,11,00-0027265,V.Cruz,WR,NYG,18.8,PHI
2011,11,00-0028087,D.Lewis,RB,NE,0.1,KC
2011,11,00-0027029,L.McCoy,RB,BUF,11.5,MIA
2011,11,00-0025549,B.Celek,TE,PHI,6.0,NYG
2011,11,00-0026189,D.Jackson,WR,WAS,8.8,DAL
2011,11,00-0027725,C.Harbor,TE,JAC,0.6,CLE
2011,11,00-0027758,R.Cooper,WR,PHI,13.5,NYG
2011,11,00-0024324,J.Avant,WR,KC,1.3,NE
2011,11,00-0019596,T.Brady,QB,NE,16.36,KC
2011,11,00-0027994,S.Vereen,RB,NYG,9.9,PHI
2011,11,00-0026019,D.Woodhead,RB,SD,5.5,CHI
2011,11,00-0027656,R.Gronkowski,TE,NE,21.6,KC
2011,11,00-0027150,J.Edelman,WR,NE,6.0,KC
2011,11,00-0027651,D.McCluster,RB,TEN,4.8,ATL
2011,11,00-0025410,D.Bowe,WR,CLE,8.7,JAC
2011,12,00-0026498,M.Stafford,QB,DET,18.14,GB
2011,12,00-0026996,B.Pettigrew,TE,DET,2.7,GB
2011,12,00-0025389,C.Johnson,WR,DET,10.9,GB
2011,12,00-0023459,A.Rodgers,QB,GB,20.18,DET
2011,12,00-0027791,J.Starks,RB,GB,1.9,DET
2011,12,00-0025465,J.Jones,WR,GB,15.4,DET
2011,12,00-0024267,G.Jennings,WR,MIA,13.4,DAL
2011,12,00-0026176,J.Nelson,WR,GB,2.6,DET
2011,12,00-0028002,R.Cobb,WR,GB,2.1,DET
2011,12,00-0021678,T.Romo,QB,DAL,16.84,MIA
2011,12,00-0028009,D.Murray,RB,PHI,12.8,NE
2011,12,00-0026201,M.Bennett,TE,CHI,0.8,OAK
2011,12,00-0027139,J.Phillips,TE,SD,1.6,DEN
2011,12,00-0022127,J.Witten,TE,DAL,4.3,MIA
2011,12,00-0027902,D.Bryant,WR,DAL,3.5,MIA
2011,12,00-0025708,M.Moore,QB,MIA,13.82,DAL
2011,12,00-0024217,R.Bush,RB,SF,9.6,BAL
2011,12,00-0028112,C.Clay,TE,BUF,-0.1,NYJ
2011,12,00-0024268,A.Fasano,TE,TEN,3.2,TB
2011,12,00-0027077,B.Hartline,WR,CLE,7.7,CIN
2011,12,00-0024334,B.Marshall,WR,NYJ,16.3,BUF
2011,12,00-0026158,J.Flacco,QB,BAL,10.64,SF
2011,12,00-0022084,A.Boldin,WR,SF,6.3,BAL
2011,12,00-0027675,E.Dickson,TE,CAR,1.5,IND
2011,12,00-0027714,D.Pitta,TE,BAL,7.9,SF
2011,12,00-0027996,T.Smith,WR,SF,2.3,BAL
2011,12,00-0023436,Alex Smith,QB,KC,6.8,PIT
2011,12,00-0023500,F.Gore,RB,IND,4.8,CAR
2011,12,00-0025396,T.Ginn,WR,CAR,3.0,IND
2011,12,00-0024221,V.Davis,TE,SF,3.8,BAL
2011,12,00-0026986,M.Crabtree,WR,OAK,5.4,CHI
2011,12,00-0026898,M.Sanchez,QB,PHI,23.7,NE
2011,12,00-0023682,R.Fitzpatrick,QB,NYJ,25.96,BUF
2011,12,00-0027861,C.Spiller,RB,NO,7.0,NYG
2011,12,00-0025516,S.Chandler,TE,NE,5.0,PHI
2011,12,00-0026364,St.Johnson,WR,SD,13.5,DEN
2011,12,00-0027322,D.Nelson,WR,PIT,10.7,KC
2011,12,00-0027973,A.Dalton,QB,CIN,15.1,CLE
2011,12,00-0026186,J.Simpson,WR,SF,1.5,BAL
2011,12,00-0027918,A.Hawkins,WR,CLE,2.7,CIN
2011,12,00-0026237,A.Caldwell,WR,DEN,2.4,SD
2011,12,00-0027873,J.Gresham,TE,ARI,12.8,STL
2011,12,00-0027942,A.Green,WR,CIN,11.0,CLE
2011,12,00-0027057,B.Tate,WR,CIN,0.0,CLE
2011,12,00-0026932,C.Peerman,RB,CIN,0.0,CLE
2011,12,00-0027688,C.McCoy,QB,WAS,17.84,SEA
2011,12,00-0027997,G.Little,WR,CIN,13.0,CLE
2011,12,00-0022943,B.Watson,TE,NO,1.4,NYG
2011,12,00-0026739,J.Norwood,WR,DEN,12.9,SD
2011,12,00-0022864,L.McCown,QB,NO,3.38,NYG
2011,12,00-0027948,B.Gabbert,QB,SF,5.54,BAL
2011,12,00-0024243,M.Lewis,TE,JAC,4.7,HOU
2011,12,00-0028052,C.Shorts,WR,HOU,2.5,JAC
2011,12,00-0028090,T.Yates,QB,HOU,2.5,JAC
2011,12,00-0026796,A.Foster,RB,HOU,12.9,JAC
2011,12,00-0025460,J.Jones,WR,SD,1.0,DEN
2011,12,00-0024313,O.Daniels,TE,DEN,3.1,SD
2011,12,00-0022044,A.Johnson,WR,IND,2.2,CAR
2011,12,00-0026143,M.Ryan,QB,ATL,22.78,MIN
2011,12,00-0028083,J.Rodgers,RB,CHI,3.1,OAK
2011,12,00-0026224,H.Douglas,WR,TEN,10.5,TB
2011,12,00-0023462,R.White,WR,ATL,18.0,MIN
2011,12,00-0024535,E.Weems,WR,ATL,0.0,MIN
2011,12,00-0027888,T.Gerhart,RB,JAC,12.3,HOU
2011,12,00-0026998,P.Harvin,WR,BUF,16.6,NYJ
2011,12,00-0028267,A.Reisner,TE,BAL,0.5,SF
2011,12,00-0027854,S.Bradford,QB,PHI,10.12,NE
2011,12,00-0027985,L.Kendricks,TE,STL,1.7,ARI
2011,12,00-0026937,B.Gibson,WR,NE,3.0,PHI
2011,12,00-0027691,A.Roberts,WR,WAS,1.4,SEA
2011,12,00-0022921,L.Fitzgerald,WR,ARI,5.5,STL
2011,12,00-0027003,D.Brown,RB,SD,15.7,DEN
2011,12,00-0026345,P.Garcon,WR,WAS,3.6,SEA
2011,12,00-0026267,J.Tamme,TE,ATL,2.0,MIN
2011,12,00-0027939,C.Newton,QB,CAR,19.62,IND
2011,12,00-0026153,J.Stewart,RB,CAR,8.2,IND
2011,12,00-0020337,S.Smith,WR,BAL,7.7,SF
2011,12,00-0024242,D.Williams,RB,PIT,18.9,KC
2011,12,00-0027681,B.LaFell,WR,NE,4.6,PHI
2011,12,00-0025418,G.Olsen,TE,CAR,2.4,IND
2011,12,00-0007091,M.Hasselbeck,QB,IND,10.2,CAR
2011,12,00-0026164,C.Johnson,RB,ARI,17.3,STL
2011,12,00-0023367,N.Washington,WR,HOU,1.2,JAC
2011,12,00-0027061,J.Cook,TE,STL,3.8,ARI
2011,12,00-0027816,M.Mariani,WR,CHI,0.0,OAK
2011,12,00-0026300,J.Johnson,QB,BUF,0.6,NYJ
2011,12,00-0027325,L.Blount,RB,NE,11.9,PHI
2011,12,00-0027654,A.Benn,WR,JAC,-0.3,HOU
2011,12,00-0024279,T.Jackson,QB,SEA,13.76,WAS
2011,12,00-0025399,M.Lynch,RB,SEA,19.1,WAS
2011,12,00-0026373,J.Forsett,RB,BAL,0.2,SF
2011,12,00-0028434,D.Baldwin,WR,SEA,6.0,WAS
2011,12,00-0027891,G.Tate,WR,DET,7.5,GB
2011,12,00-0027783,A.McCoy,TE,WAS,1.3,SEA
2011,12,00-0028043,R.Helu,RB,OAK,22.2,CHI
2011,12,00-0027215,L.Paulsen,TE,WAS,1.4,SEA
2011,12,00-0021429,C.Palmer,QB,ARI,12.04,STL
2011,12,00-0026983,D.Heyward-Bey,WR,PIT,4.2,KC
2011,12,00-0027135,B.Myers,TE,TB,2.4,TEN
2011,12,00-0027089,L.Murphy,WR,TB,5.3,TEN
2011,12,00-0026184,M.Forte,RB,CHI,8.4,OAK
2011,12,00-0025464,M.Spaeth,TE,PIT,0.9,KC
2011,12,00-0026298,K.Davis,TE,NYJ,8.5,BUF
2011,12,00-0024272,D.Hester,WR,ATL,0.0,MIN
2011,12,00-0027029,L.McCoy,RB,BUF,12.1,NYJ
2011,12,00-0025549,B.Celek,TE,PHI,7.5,NE
2011,12,00-0026189,D.Jackson,WR,WAS,7.3,SEA
2011,12,00-0027725,C.Harbor,TE,JAC,2.5,HOU
2011,12,00-0027758,R.Cooper,WR,PHI,7.1,NE
2011,12,00-0024324,J.Avant,WR,KC,17.0,PIT
2011,12,00-0028087,D.Lewis,RB,NE,0.0,PHI
2011,12,00-0019596,T.Brady,QB,NE,29.24,PHI
2011,12,00-0026625,B.Hoyer,QB,HOU,-0.1,JAC
2011,12,00-0027994,S.Vereen,RB,NYG,1.8,NO
2011,12,00-0028011,S.Ridley,RB,NYJ,0.4,BUF
2011,12,00-0026019,D.Woodhead,RB,SD,2.0,DEN
2011,12,00-0027656,R.Gronkowski,TE,NE,11.9,PHI
2011,12,00-0027150,J.Edelman,WR,NE,0.0,PHI
2011,12,00-0022942,P.Rivers,QB,SD,11.62,DEN
2011,12,00-0027864,R.Mathews,RB,PHI,14.2,NE
2011,12,00-0021547,A.Gates,TE,SD,10.9,DEN
2011,12,00-0023496,V.Jackson,WR,TB,2.5,TEN
2011,12,00-0026182,E.Royal,WR,CHI,0.1,OAK
2011,12,00-0027690,E.Decker,WR,NYJ,12.5,BUF
2011,12,00-0023752,D.Fells,TE,NYG,1.9,NO
2011,12,00-0027651,D.McCluster,RB,TEN,3.9,TB
2011,12,00-0025410,D.Bowe,WR,CLE,6.9,CIN
2011,12,00-0022924,B.Roethlisberger,QB,PIT,12.52,KC
2011,12,00-0027793,A.Brown,WR,PIT,8.6,KC
2011,12,00-0027685,E.Sanders,WR,DEN,2.5,SD
2011,12,00-0026901,M.Wallace,WR,MIN,1.7,ATL
2011,12,00-0023465,H.Miller,TE,PIT,2.0,KC
2011,12,00-0020531,D.Brees,QB,NO,37.32,NYG
2011,12,00-0026544,C.Daniel,QB,KC,0.36,PIT
2011,12,00-0023564,D.Sproles,RB,PHI,8.2,NE
2011,12,00-0027966,M.Ingram,RB,NO,15.4,NYG
2011,12,00-0023310,L.Moore,WR,DET,17.4,GB
2011,12,00-0024466,M.Colston,WR,NO,7.8,NYG
2011,12,00-0027696,J.Graham,TE,SEA,20.4,WAS
2011,12,00-0022803,E.Manning,QB,NYG,24.64,NO
2011,12,00-0027265,V.Cruz,WR,NYG,27.7,NO
2011,13,00-0024279,T.Jackson,QB,SEA,12.0,PHI
2011,13,00-0027891,G.Tate,WR,DET,11.5,NO
2011,13,00-0025399,M.Lynch,RB,SEA,26.8,PHI
2011,13,00-0026373,J.Forsett,RB,BAL,0.5,CLE
2011,13,00-0028434,D.Baldwin,WR,SEA,2.1,PHI
2011,13,00-0026189,D.Jackson,WR,WAS,3.9,NYJ
2011,13,00-0027029,L.McCoy,RB,BUF,25.3,TEN
2011,13,00-0027758,R.Cooper,WR,PHI,9.4,SEA
2011,13,00-0025549,B.Celek,TE,PHI,2.1,SEA
2011,13,00-0024324,J.Avant,WR,KC,1.0,CHI
2011,13,00-0028087,D.Lewis,RB,NE,0.0,IND
2011,13,00-0028043,R.Helu,RB,OAK,18.2,MIA
2011,13,00-0026898,M.Sanchez,QB,PHI,10.7,SEA
2011,13,00-0028091,J.Kerley,WR,NYJ,-0.7,WAS
2011,13,00-0026008,M.Mulligan,TE,BUF,0.5,TEN
2011,13,00-0026184,M.Forte,RB,CHI,1.2,KC
2011,13,00-0026298,K.Davis,TE,NYJ,4.0,WAS
2011,13,00-0024272,D.Hester,WR,ATL,3.5,HOU
2011,13,00-0027651,D.McCluster,RB,TEN,16.7,BUF
2011,13,00-0025410,D.Bowe,WR,CLE,4.9,BAL
2011,13,00-0023682,R.Fitzpatrick,QB,NYJ,12.92,WAS
2011,13,00-0027861,C.Spiller,RB,NO,16.2,DET
2011,13,00-0028097,L.Smith,TE,OAK,1.1,MIA
2011,13,00-0027322,D.Nelson,WR,PIT,3.4,CIN
2011,13,00-0025516,S.Chandler,TE,NE,2.8,IND
2011,13,00-0026364,St.Johnson,WR,SD,11.2,JAC
2011,13,00-0007091,M.Hasselbeck,QB,IND,5.5,NE
2011,13,00-0026164,C.Johnson,RB,ARI,27.7,DAL
2011,13,00-0023367,N.Washington,WR,HOU,4.0,ATL
2011,13,00-0027816,M.Mariani,WR,CHI,0.0,KC
2011,13,00-0025708,M.Moore,QB,MIA,18.68,OAK
2011,13,00-0024217,R.Bush,RB,SF,16.0,STL
2011,13,00-0027077,B.Hartline,WR,CLE,0.9,BAL
2011,13,00-0024334,B.Marshall,WR,NYJ,6.0,WAS
2011,13,00-0024268,A.Fasano,TE,TEN,6.6,BUF
2011,13,00-0021429,C.Palmer,QB,ARI,19.12,DAL
2011,13,00-0027089,L.Murphy,WR,TB,3.1,CAR
2011,13,00-0026983,D.Heyward-Bey,WR,PIT,8.3,CIN
2011,13,00-0027135,B.Myers,TE,TB,3.3,CAR
2011,13,00-0027688,C.McCoy,QB,WAS,12.88,NYJ
2011,13,00-0022943,B.Watson,TE,NO,3.4,DET
2011,13,00-0026739,J.Norwood,WR,DEN,2.9,MIN
2011,13,00-0027997,G.Little,WR,CIN,1.8,PIT
2011,13,00-0026158,J.Flacco,QB,BAL,4.22,CLE
2011,13,00-0028118,T.Taylor,QB,BUF,0.2,TEN
2011,13,00-0027996,T.Smith,WR,SF,2.9,STL
2011,13,00-0022084,A.Boldin,WR,SF,3.2,STL
2011,13,00-0027675,E.Dickson,TE,CAR,4.7,TB
2011,13,00-0027714,D.Pitta,TE,BAL,2.6,CLE
2011,13,00-0022924,B.Roethlisberger,QB,PIT,15.04,CIN
2011,13,00-0026901,M.Wallace,WR,MIN,15.5,DEN
2011,13,00-0027793,A.Brown,WR,PIT,13.6,CIN
2011,13,00-0027685,E.Sanders,WR,DEN,0.6,MIN
2011,13,00-0023465,H.Miller,TE,PIT,1.2,CIN
2011,13,00-0026957,D.Johnson,TE,SD,0.9,JAC
2011,13,00-0027973,A.Dalton,QB,CIN,10.0,PIT
2011,13,00-0024408,B.Gradkowski,QB,PIT,0.78,CIN
2011,13,00-0027942,A.Green,WR,CIN,16.2,PIT
2011,13,00-0027873,J.Gresham,TE,ARI,3.7,DAL
2011,13,00-0027918,A.Hawkins,WR,CLE,0.8,BAL
2011,13,00-0027057,B.Tate,WR,CIN,-2.0,PIT
2011,13,00-0020531,D.Brees,QB,NO,25.68,DET
2011,13,00-0023564,D.Sproles,RB,PHI,13.4,SEA
2011,13,00-0027966,M.Ingram,RB,NO,11.4,DET
2011,13,00-0023310,L.Moore,WR,DET,8.3,NO
2011,13,00-0027696,J.Graham,TE,SEA,8.9,PHI
2011,13,00-0024466,M.Colston,WR,NO,5.4,DET
2011,13,00-0026498,M.Stafford,QB,DET,20.32,NO
2011,13,00-0026996,B.Pettigrew,TE,DET,1.3,NO
2011,13,00-0025389,C.Johnson,WR,DET,6.9,NO
2011,13,00-0026300,J.Johnson,QB,BUF,17.66,TEN
2011,13,00-0027654,A.Benn,WR,JAC,3.4,SD
2011,13,00-0027325,L.Blount,RB,NE,1.9,IND
2011,13,00-0027939,C.Newton,QB,CAR,38.26,TB
2011,13,00-0026153,J.Stewart,RB,CAR,15.9,TB
2011,13,00-0024242,D.Williams,RB,PIT,2.9,CIN
2011,13,00-0027681,B.LaFell,WR,NE,6.4,IND
2011,13,00-0020337,S.Smith,WR,BAL,3.2,CLE
2011,13,00-0025418,G.Olsen,TE,CAR,2.1,TB
2011,13,00-0027581,S.Ajirotutu,WR,PHI,0.4,SEA
2011,13,00-0028090,T.Yates,QB,HOU,10.52,ATL
2011,13,00-0026796,A.Foster,RB,HOU,21.2,ATL
2011,13,00-0024313,O.Daniels,TE,DEN,3.5,MIN
2011,13,00-0022044,A.Johnson,WR,IND,9.7,NE
2011,13,00-0025460,J.Jones,WR,SD,0.0,JAC
2011,13,00-0026143,M.Ryan,QB,ATL,15.68,HOU
2011,13,00-0028083,J.Rodgers,RB,CHI,0.5,KC
2011,13,00-0027944,J.Jones,WR,ATL,6.8,HOU
2011,13,00-0023462,R.White,WR,ATL,11.1,HOU
2011,13,00-0026224,H.Douglas,WR,TEN,4.3,BUF
2011,13,00-0024535,E.Weems,WR,ATL,0.0,HOU
2011,13,00-0027796,J.Webb,QB,CAR,0.72,TB
2011,13,00-0027888,T.Gerhart,RB,JAC,13.3,SD
2011,13,00-0026998,P.Harvin,WR,BUF,29.5,TEN
2011,13,00-0027981,K.Rudolph,TE,MIN,7.9,DEN
2011,13,00-0027690,E.Decker,WR,NYJ,2.5,WAS
2011,13,00-0027874,D.Thomas,WR,DEN,26.4,MIN
2011,13,00-0026182,E.Royal,WR,CHI,0.7,KC
2011,13,00-0022803,E.Manning,QB,NYG,23.88,GB
2011,13,00-0025637,A.Bradshaw,RB,IND,4.7,NE
2011,13,00-0027265,V.Cruz,WR,NYG,11.9,GB
2011,13,00-0023459,A.Rodgers,QB,GB,33.96,NYG
2011,13,00-0028002,R.Cobb,WR,GB,0.0,NYG
2011,13,00-0027791,J.Starks,RB,GB,0.5,NYG
2011,13,00-0026176,J.Nelson,WR,GB,9.4,NYG
2011,13,00-0024267,G.Jennings,WR,MIA,15.4,OAK
2011,13,00-0027753,A.Quarless,TE,GB,0.7,NYG
2011,13,00-0028007,R.Housler,TE,CLE,2.3,BAL
2011,13,00-0027691,A.Roberts,WR,WAS,11.1,NYJ
2011,13,00-0022921,L.Fitzgerald,WR,ARI,5.5,DAL
2011,13,00-0021678,T.Romo,QB,DAL,16.06,ARI
2011,13,00-0028009,D.Murray,RB,PHI,3.8,SEA
2011,13,00-0027139,J.Phillips,TE,SD,2.2,JAC
2011,13,00-0022127,J.Witten,TE,DAL,4.7,ARI
2011,13,00-0027902,D.Bryant,WR,DAL,14.6,ARI
2011,13,00-0027974,C.Kaepernick,QB,SF,0.0,STL
2011,13,00-0023436,Alex Smith,QB,KC,19.96,CHI
2011,13,00-0024389,D.Walker,TE,TEN,1.4,BUF
2011,13,00-0027608,K.Williams,WR,DEN,15.1,MIN
2011,13,00-0027772,A.Dixon,RB,BUF,0.2,TEN
2011,13,00-0023500,F.Gore,RB,IND,7.3,NE
2011,13,00-0025396,T.Ginn,WR,CAR,7.2,TB
2011,13,00-0024221,V.Davis,TE,SF,3.2,STL
2011,13,00-0026986,M.Crabtree,WR,OAK,15.6,MIA
2011,13,00-0026937,B.Gibson,WR,NE,4.2,IND
2011,13,00-0019596,T.Brady,QB,NE,20.42,IND
2011,13,00-0027656,R.Gronkowski,TE,NE,24.6,IND
2011,13,00-0028011,S.Ridley,RB,NYJ,3.3,WAS
2011,13,00-0026019,D.Woodhead,RB,SD,1.2,JAC
2011,13,00-0027150,J.Edelman,WR,NE,0.0,IND
2011,13,00-0026293,M.Slater,WR,NE,0.0,IND
2011,13,00-0023578,D.Orlovsky,QB,DET,22.02,NO
2011,13,00-0027003,D.Brown,RB,SD,11.6,JAC
2011,13,00-0026267,J.Tamme,TE,ATL,4.9,HOU
2011,13,00-0026345,P.Garcon,WR,WAS,27.0,NYJ
2011,13,00-0027948,B.Gabbert,QB,SF,17.7,STL
2011,13,00-0024243,M.Lewis,TE,JAC,2.7,SD
2011,13,00-0028052,C.Shorts,WR,HOU,6.5,ATL
2011,13,00-0022942,P.Rivers,QB,SD,23.76,JAC
2011,13,00-0027864,R.Mathews,RB,PHI,17.4,SEA
2011,13,00-0022414,M.Floyd,WR,SD,16.8,JAC
2011,13,00-0021547,A.Gates,TE,SD,7.0,JAC
2011,13,00-0023496,V.Jackson,WR,TB,13.2,CAR
2011,14,00-0022924,B.Roethlisberger,QB,PIT,19.2,CLE
2011,14,00-0026901,M.Wallace,WR,MIN,7.8,DET
2011,14,00-0023465,H.Miller,TE,PIT,-0.9,CLE
2011,14,00-0022811,J.Cotchery,WR,CAR,9.3,ATL
2011,14,00-0026957,D.Johnson,TE,SD,2.2,BUF
2011,14,00-0027793,A.Brown,WR,PIT,21.1,CLE
2011,14,00-0027688,C.McCoy,QB,WAS,9.86,NE
2011,14,00-0022943,B.Watson,TE,NO,1.1,TEN
2011,14,00-0026739,J.Norwood,WR,DEN,2.1,CHI
2011,14,00-0027997,G.Little,WR,CIN,2.5,HOU
2011,14,00-0028043,R.Helu,RB,OAK,13.2,GB
2011,14,00-0019596,T.Brady,QB,NE,27.08,WAS
2011,14,00-0026019,D.Woodhead,RB,SD,4.5,BUF
2011,14,00-0027656,R.Gronkowski,TE,NE,28.0,WAS
2011,14,00-0027150,J.Edelman,WR,NE,0.0,WAS
2011,14,00-0026293,M.Slater,WR,NE,0.0,WAS
2011,14,00-0023459,A.Rodgers,QB,GB,19.24,OAK
2011,14,00-0025465,J.Jones,WR,GB,2.9,OAK
2011,14,00-0024267,G.Jennings,WR,MIA,2.0,PHI
2011,14,00-0026176,J.Nelson,WR,GB,14.1,OAK
2011,14,00-0028002,R.Cobb,WR,GB,4.5,OAK
2011,14,00-0021429,C.Palmer,QB,ARI,15.0,SF
2011,14,00-0027089,L.Murphy,WR,TB,8.0,JAC
2011,14,00-0026983,D.Heyward-Bey,WR,PIT,7.8,CLE
2011,14,00-0026898,M.Sanchez,QB,PHI,25.64,MIA
2011,14,00-0028091,J.Kerley,WR,NYJ,0.2,KC
2011,14,00-0028064,B.Powell,RB,NYJ,1.0,KC
2011,14,00-0026008,M.Mulligan,TE,BUF,0.0,SD
2011,14,00-0027651,D.McCluster,RB,TEN,0.1,NO
2011,14,00-0025410,D.Bowe,WR,CLE,6.9,PIT
2011,14,00-0027973,A.Dalton,QB,CIN,9.76,HOU
2011,14,00-0027918,A.Hawkins,WR,CLE,2.6,PIT
2011,14,00-0026186,J.Simpson,WR,SF,9.8,ARI
2011,14,00-0026237,A.Caldwell,WR,DEN,1.0,CHI
2011,14,00-0027873,J.Gresham,TE,ARI,4.5,SF
2011,14,00-0027942,A.Green,WR,CIN,5.9,HOU
2011,14,00-0027057,B.Tate,WR,CIN,0.0,HOU
2011,14,00-0028090,T.Yates,QB,HOU,21.6,CIN
2011,14,00-0026796,A.Foster,RB,HOU,5.4,CIN
2011,14,00-0025460,J.Jones,WR,SD,3.9,BUF
2011,14,00-0024313,O.Daniels,TE,DEN,10.0,CHI
2011,14,00-0026158,J.Flacco,QB,BAL,17.08,IND
2011,14,00-0027996,T.Smith,WR,SF,12.4,ARI
2011,14,00-0022084,A.Boldin,WR,SF,5.7,ARI
2011,14,00-0027675,E.Dickson,TE,CAR,1.9,ATL
2011,14,00-0027714,D.Pitta,TE,BAL,8.9,IND
2011,14,00-0023578,D.Orlovsky,QB,DET,9.44,MIN
2011,14,00-0027003,D.Brown,RB,SD,2.2,BUF
2011,14,00-0026267,J.Tamme,TE,ATL,7.3,CAR
2011,14,00-0026345,P.Garcon,WR,WAS,4.6,NE
2011,14,00-0026498,M.Stafford,QB,DET,17.48,MIN
2011,14,00-0025389,C.Johnson,WR,DET,4.0,MIN
2011,14,00-0026996,B.Pettigrew,TE,DET,11.7,MIN
2011,14,00-0027796,J.Webb,QB,CAR,22.26,ATL
2011,14,00-0027888,T.Gerhart,RB,JAC,16.9,TB
2011,14,00-0026998,P.Harvin,WR,BUF,16.9,SD
2011,14,00-0027981,K.Rudolph,TE,MIN,0.0,DET
2011,14,00-0027939,C.Newton,QB,CAR,22.64,ATL
2011,14,00-0026153,J.Stewart,RB,CAR,5.6,ATL
2011,14,00-0024242,D.Williams,RB,PIT,15.1,CLE
2011,14,00-0027681,B.LaFell,WR,NE,2.8,WAS
2011,14,00-0020337,S.Smith,WR,BAL,12.5,IND
2011,14,00-0025418,G.Olsen,TE,CAR,11.3,ATL
2011,14,00-0026143,M.Ryan,QB,ATL,28.8,CAR
2011,14,00-0028083,J.Rodgers,RB,CHI,10.3,DEN
2011,14,00-0026224,H.Douglas,WR,TEN,1.2,NO
2011,14,00-0023462,R.White,WR,ATL,14.4,CAR
2011,14,00-0027944,J.Jones,WR,ATL,22.4,CAR
2011,14,00-0024535,E.Weems,WR,ATL,0.0,CAR
2011,14,00-0025708,M.Moore,QB,MIA,5.9,PHI
2011,14,00-0024217,R.Bush,RB,SF,13.0,ARI
2011,14,00-0024268,A.Fasano,TE,TEN,5.6,NO
2011,14,00-0027077,B.Hartline,WR,CLE,2.4,PIT
2011,14,00-0024334,B.Marshall,WR,NYJ,8.7,KC
2011,14,00-0020245,M.Vick,QB,PIT,13.22,CLE
2011,14,00-0027029,L.McCoy,RB,BUF,19.1,SD
2011,14,00-0025549,B.Celek,TE,PHI,3.9,MIA
2011,14,00-0026189,D.Jackson,WR,WAS,11.9,NE
2011,14,00-0026995,J.Maclin,WR,KC,1.3,NYJ
2011,14,00-0027758,R.Cooper,WR,PHI,2.9,MIA
